team,season,xgf60,xga60,ev_xgf60,ev_xga60,pp_xgf60,pp_xga60,pk_xgf60,pk_xga60,hdf,hda,hdf_percent,xgoals_percentage,corsi_percentage,fenwick_percentage,penalties_drawn_per60,penalties_taken_per60,penalty_diff,gsa_per60,save_percent,hd_save_percent
BOS,2020,2.7075738175989366,2.3358322011865553,2.239952754292188,2.0577193098751967,5.720612178443504,1.289482253337675,1.2411590774689534,4.45156712004731,47.47,37.57,0.5582079021636878,0.54,0.54,0.54,3.782510531408521,3.3250906531916766,0.4574198782168444,-0.021639478854104385,0.9116094986807388,0.6296296296296297
MIN,2020,2.726805058131274,2.5470757984782493,2.332806650785162,2.13722106081968,4.7714420358152685,0.7994816211121584,0.7628635346756152,5.83668903803132,57.4,46.17,0.5542145408902192,0.52,0.47,0.48,3.4217346783794773,3.4217346783794773,0.0,-0.2573356131832814,0.9067448680351906,0.6850393700787402
WPG,2020,2.738011672844862,3.061696506033599,2.2432343214515074,2.6045026498532526,6.783372588961742,1.1779234833534917,0.651708953659048,6.197525686726777,53.07,57.2,0.4812732384148,0.47,0.49,0.49,2.9813076741067905,3.158766464232195,-0.17745879012540433,0.36432289612745483,0.911266783420899,0.7100591715976332
SJS,2020,2.7633960216467783,2.7628680514477626,2.3445066530938705,2.3988220751835962,5.815022860875245,0.926453298497714,1.0306082036775106,4.784384724186705,56.49,51.89,0.5212216276065695,0.5,0.48,0.48,3.590197353304947,3.273415233895687,0.31678211940926015,-0.6865372487864017,0.8905639307649358,0.6129032258064516
CGY,2020,2.828016800998978,2.6172837068808086,2.414065999701359,2.1074361654472153,5.783037944570001,1.3660045200428215,0.8875964091541282,6.015172588190669,52.75,48.73,0.5198068584942847,0.52,0.52,0.52,3.5714461987986597,3.5714461987986597,0.0,-0.22565854091911908,0.8985415345592898,0.6296296296296297
STL,2020,2.3685551163812035,2.756082564778217,1.8797580170244659,2.2455163552652713,6.50761421319797,0.7106598984771574,0.729343220338983,6.506885593220339,45.13,57.52,0.4396492937165124,0.46,0.48,0.48,3.355292050944225,3.0566534914361,0.2986385595081247,-0.1776021080368909,0.8998800959232613,0.6835443037974683
OTT,2020,2.6451001105515295,2.8784080579781355,2.23176528437961,2.4717259465661368,5.649462365591398,0.8688172043010752,1.2547896150402864,5.988182632050134,43.77,52.02,0.4569370497964297,0.48,0.48,0.48,3.679154894976047,3.6084019162265077,0.07075297874953934,-0.4646701879376,0.8949416342412452,0.6346153846153846
EDM,2020,3.1123159727718854,2.786409688143106,2.43461816429776,2.4773307636714046,9.027254772876892,0.8247531270572745,1.0176762661370407,6.944985104270109,60.11,48.77,0.5520756796473182,0.53,0.49,0.49,3.0097356340034827,3.383726452429951,-0.3739908184264684,0.04381035301567214,0.9103086779266162,0.6928571428571428
NSH,2020,2.6035703278263465,2.751158228436404,2.2253610709421148,2.248474411515868,5.970858493042793,0.8577054344972433,0.8428544671286757,6.468627083723543,43.67,53.3,0.45034546767041356,0.49,0.5,0.5,3.4519365775144686,3.3462650496313726,0.10567152788309597,0.03892234610360716,0.9121004566210046,0.6029411764705883
MTL,2020,2.7458372850200923,2.8542487558297562,2.4460325576417707,2.1654280176462892,5.061646669424907,0.5163425734381465,1.209878223008368,9.010408871351792,47.61,60.68,0.43965278419059933,0.49,0.53,0.52,3.361459565689256,3.0094742708526843,0.3519852948365716,-0.049629926571956424,0.8955696202531646,0.6586826347305389
DAL,2020,2.5184315475901684,2.347438796006094,2.1179688595876,1.7859447327815963,6.53611258629846,0.592671269251195,0.5449898420604233,6.089258798086375,41.39,44.16,0.4838106370543542,0.52,0.52,0.52,2.9866966824184673,3.0216288073590345,-0.03493212494056719,-0.23753844959585463,0.9025674786043449,0.5446428571428572
TOR,2020,3.448324063592066,2.6927794457843186,2.8710616070789707,2.293414744675269,7.330305180979418,1.1676366217175302,1.6418614625777397,5.641003645721638,66.52,44.76,0.5977713874910137,0.56,0.52,0.52,2.7819067775754296,2.9590982920706796,-0.17719151449525006,0.07034503125461435,0.9050673508659397,0.6461538461538461
ARI,2020,2.4790276477135107,2.8489843546987386,2.1295489053239947,2.29110545133957,4.959427483118832,0.7334218272060945,0.6055284150640035,7.037041617710717,48.92,59.79,0.4500045993928801,0.47,0.48,0.48,3.335964581116793,3.5654224623576307,-0.22945788124083766,-0.22222113267862667,0.8982456140350877,0.6583850931677019
DET,2020,2.3568867906047366,2.8174035692597017,1.9251555279592105,2.3212771800780923,4.77618177069731,1.156437712196396,0.5746268656716418,7.069651741293533,45.51,59.74,0.4323990498812351,0.46,0.46,0.46,3.1559151370305796,2.9090837855309815,0.24683135149959812,-0.14457264873547887,0.9057767807066741,0.66875
NYI,2020,2.6094614825687716,2.2757298976412126,2.23132333197128,1.9274531550989433,6.213684800897364,0.7016264722378015,1.0542056074766355,4.8728971962616825,53.46,35.94,0.5979865771812081,0.53,0.49,0.5,2.5455591696210433,2.686003813462204,-0.14044464384116084,0.08128233762307187,0.9213836477987422,0.6799999999999999
WPG,2021,3.258041831588676,3.3530369090434187,2.6796686468375506,2.7382762235606077,6.939627070022167,1.0937540748467858,1.5624386825508059,8.215837421163279,91.24,101.43,0.4735558208335495,0.49,0.5,0.5,3.471901307990597,3.580398223865303,-0.108496915874706,0.30306805167667905,0.9070194781330393,0.6758620689655173
CBJ,2021,2.893250423210365,3.4984496253959736,2.409178102405194,2.9467315921499186,5.471499748594415,1.3197421949993144,1.3848029256399836,8.237301909792768,80.77,100.0,0.4468108646346186,0.45,0.48,0.47,3.4272497192564906,3.2220974473291655,0.2051522719273251,-0.08568124298141254,0.897196261682243,0.6828358208955223
PIT,2021,3.2928514678292684,2.881605565533219,2.6813610221831885,2.3329866156168673,7.653377679895725,1.3575441592880582,0.8524458297722588,6.287466693479463,95.05,89.14,0.5160432162440958,0.53,0.52,0.53,2.992408815655065,3.4130285286989497,-0.4206197130438847,0.21367481422629342,0.9138533178114087,0.6935483870967742
NSH,2021,3.031492661757763,3.1269651521391904,2.413036293841995,2.4173071545390608,8.346138921226233,1.1641443538998837,0.6291961810902371,7.3840468124422545,86.63,88.25,0.49536825251601097,0.49,0.49,0.49,4.520477764272153,4.219112579987343,0.3013651842848102,0.11331330929108836,0.9055534567434832,0.6443514644351465
VGK,2021,3.211847984336563,3.0405140820322307,2.723848667046631,2.4698289356441605,6.1108465860394245,1.1296067041234168,1.179158191206384,7.514317008292912,93.98,96.51,0.49335923145571947,0.51,0.52,0.53,3.012199407600783,2.9640042170791707,0.048195190521612474,0.10060746021386609,0.9007726718178122,0.7142857142857143
EDM,2021,3.4568088019199807,3.004930494421813,2.7259937004381767,2.569137075015708,9.116512992455993,1.0293378038558256,1.194019850077474,7.0992922651702335,104.09,76.22,0.5772835671898398,0.54,0.52,0.51,3.3137742549865608,3.0968726673874403,0.21690158759912048,-0.019641643765920286,0.9051756705704571,0.6607142857142857
FLA,2021,3.8443352850498074,3.13999190778892,3.304342027946674,2.5999658272107085,6.663153933007151,1.070380127963869,1.6388194097048525,7.20360180090045,112.83,100.18,0.529693441622459,0.55,0.56,0.55,3.852159985019378,3.8040079852066357,0.04815199981274221,0.22679591911801558,0.9037773359840955,0.7361111111111112
OTT,2021,3.0166497775332024,3.269718342941125,2.4637540573816366,2.7668544565906803,7.572003218020917,0.918744971842317,1.3894468085106384,6.90127659574468,85.14,88.91,0.4891697787991956,0.48,0.48,0.48,3.780928924710256,3.7084510539490374,0.07247787076121881,0.08069202944749054,0.9036496350364963,0.6705426356589148
VAN,2021,3.000812624778033,3.0246496182670026,2.361993945113805,2.44421292607891,7.198422436459246,0.9181419807186678,0.8830662020905924,7.902439024390244,87.55,85.26,0.5066257739714136,0.5,0.5,0.5,3.2866157689336557,3.5273934809434473,-0.2407777120097916,0.24366704455390922,0.9115620214395099,0.688034188034188
STL,2021,3.076286721504113,3.0347087460130937,2.4557877714271608,2.714876492154999,7.910797282803003,1.0296746514122275,1.259774109470026,5.409209383145091,83.94,77.9,0.518660405338606,0.5,0.48,0.48,3.130434782608696,3.3721671982541546,-0.24173241564545878,0.14600637904985747,0.90775762253956,0.6818181818181819
PHI,2021,2.860920754716981,3.3758188679245285,2.4665552392930428,2.843218375587476,5.309441764300482,1.1118194348725017,1.0003193867773874,6.565314595975726,82.1,100.06,0.4507026789635485,0.46,0.47,0.47,3.4656603773584904,3.5381132075471697,-0.07245283018867932,-0.1743698113207547,0.8944723618090452,0.6395759717314488
DET,2021,2.8017194948565693,3.4066471522957262,2.3716547734318425,2.758753122482689,5.404145321238897,1.1302345255440147,1.0548885077186965,6.504288164665523,83.06,99.29,0.455497669317247,0.45,0.47,0.46,3.408212762398595,3.4563853809483986,-0.04817261854980348,-0.3267307853140419,0.887762490948588,0.6305970149253731
BUF,2021,2.5334003417428885,3.087144436626797,2.1534816204566685,2.563682459070085,5.432849406089291,1.174714422245483,0.8781757701393241,7.247553391505568,61.81,87.53,0.41388777286728273,0.45,0.48,0.47,2.9791938888330485,3.1239320534727106,-0.14473816463966216,-0.37451000100512627,0.8938216796152423,0.6215139442231076
SJS,2021,2.681378312381297,3.1025896114075553,2.3397680572661974,2.6170749850615223,5.62430147585614,1.0832497492477433,0.9047445918923832,5.6722414106526085,69.72,86.09,0.4474680700853604,0.46,0.46,0.47,3.4126194567543937,3.352325826776401,0.06029362997799259,-0.04473787344367043,0.9004576659038902,0.6398305084745763
COL,2021,3.331295691763656,2.9490198183568914,2.6324838111106903,2.3792176316885674,7.4903112155020555,0.8216089254257193,1.0611727416798733,7.12012678288431,106.38,88.17,0.5468003084040092,0.53,0.53,0.52,3.538920407841453,4.058284153702144,-0.5193637458606908,0.14687123603874422,0.9116863342215455,0.6733067729083666
BOS,2021,3.1524210540465156,2.7081931735315568,2.6993534075297143,2.0473159480205196,6.658626832945046,1.3517884061943266,0.8506630313545669,7.044739125046474,88.36,82.74,0.5164231443600233,0.54,0.53,0.55,4.064830279221848,3.653508167633923,0.41132211158792487,0.0708925757030955,0.907391673746814,0.6227272727272728
NYR,2021,2.8905400240070276,2.745089624001663,2.1561428414531463,2.419583548582609,8.41941282204913,0.7603355302576394,0.9820436280137773,6.675912743972446,95.95,69.16,0.5811277330264671,0.51,0.48,0.48,3.4159720499185235,3.2228428880856743,0.19312916183284923,0.28269281063283314,0.9193357058125742,0.7168949771689498
MTL,2021,2.6131202381231713,3.363690909151854,2.3232424068481867,2.783248895654995,4.748831023980095,1.165973145725194,1.0815576781778105,7.614988978692138,73.09,96.62,0.4306758588179836,0.44,0.47,0.46,3.8493897758544984,3.5839146188990156,0.26547515695548274,-0.4615647615248732,0.8877478753541077,0.6608996539792388
TBL,2021,3.2572322126661457,3.0345823058880135,2.6728217542834485,2.459753323455141,6.912058170066653,1.151767319733387,1.1409244644870349,7.1010898158587,90.96,88.88,0.5057829181494662,0.52,0.51,0.51,4.029590425212005,4.101762194021772,-0.07217176880976695,0.2920550911168581,0.9066339066339066,0.6544715447154472
LAK,2021,3.2743771137070037,2.9120130336223387,2.7661686652250834,2.450068802830745,6.145141247618259,1.0870681799353823,1.285535871224386,7.192007030852491,91.62,82.55,0.5260377791812597,0.53,0.54,0.55,3.29312629994024,3.461388227674413,-0.1682619277341728,0.12367251688461696,0.9009816474605207,0.7327935222672064
ANA,2021,2.589044382247101,2.980327868852459,2.24883788495061,2.41719930273097,5.8229804882646805,0.8398529550381751,0.7888945633502019,6.653790798087191,69.58,75.66,0.47906912696226933,0.46,0.47,0.47,3.5385845661735305,3.4306277489004398,0.1079568172730907,-0.21039584166333458,0.9023853211009174,0.7014925373134329
CAR,2021,3.5036137951389006,2.735107977851041,3.025487281694423,2.4084721143127386,7.36231884057971,1.3725490196078434,1.122121725343231,3.9034269035350078,107.16,74.55,0.5897308898794783,0.56,0.56,0.55,3.767067006972696,3.1875182366692045,0.5795487703034916,0.32032143491982573,0.9134199134199135,0.7413793103448276
DAL,2021,3.1801232279717473,2.8057506386815607,2.5216844546427026,2.3666146773258423,8.631832797427652,1.0787781350482315,0.9205898202126096,5.491794444716602,101.26,72.84,0.5816197587593337,0.53,0.5,0.5,2.9574713219455995,3.089715974552923,-0.13224465260732332,-0.12767620097179788,0.9041633935585232,0.6407766990291262
NYI,2021,2.6203284229728414,2.8954472139041556,2.2065190467102243,2.477984918562675,6.6177521842732325,1.0490468625893565,0.9263157894736842,6.149122807017543,75.99,83.51,0.4764263322884012,0.48,0.47,0.47,3.307702883509438,3.2956309751754618,0.0120719083339762,0.10683638875568797,0.9134831460674158,0.689795918367347
NJD,2021,2.9136291812849837,2.966536329307159,2.644137025601128,2.5535484184678223,4.757438968217412,1.31994472593275,0.9174867524602573,5.837395912187738,69.88,83.08,0.45685146443514646,0.5,0.51,0.5,3.0972977315943115,3.241918637349688,-0.14462090575537667,-0.6730897988698143,0.8811023622047244,0.5770925110132159
WSH,2021,2.950719179454305,2.7174165631635883,2.3374497062270043,2.30027943261249,6.800493974364434,0.8753566409743219,1.0101997649823737,5.765076380728555,86.47,75.23,0.5347557204700062,0.52,0.51,0.52,3.2092631916342804,3.6539925477783566,-0.44472935614407616,-0.19135382026523484,0.8983193277310925,0.6289592760180995
CGY,2021,3.2023572605571644,2.548257728049186,2.6957129909740645,2.2076420415747586,7.475444279086054,0.9092182438938983,0.9444603609871894,4.655998035443867,86.84,65.95,0.5683618037829701,0.56,0.55,0.55,3.600326204052045,3.6486527302809315,-0.04832652622888656,0.05944162726153026,0.9132631578947369,0.6633165829145728
CHI,2021,2.448371795128395,2.7801773312251066,1.9662564558272633,2.239791946062506,5.915478952601922,0.768147166058999,0.8255387982301727,6.869784480707931,64.81,77.66,0.45490278655155475,0.47,0.46,0.46,3.1223105097772352,3.4345415607549588,-0.3122310509777235,-0.690390889258051,0.8930817610062893,0.5915492957746479
TOR,2021,3.5595451343463824,2.7800342155580156,2.9870919064418118,2.4294622647280737,8.041949778434269,0.9784342688330872,1.750944082988307,4.797488511761227,99.9,70.34,0.5868186090225564,0.56,0.54,0.54,3.2967696487873606,3.417530441783234,-0.12076079299587361,-0.26313776793800936,0.8996815286624203,0.6280193236714976
MIN,2021,3.048012328301056,2.9209667843014295,2.4648108288685253,2.1585172467745553,6.830554285001456,0.9939706432699904,0.6084831978211239,8.182801297712981,88.38,91.79,0.4905367153244158,0.51,0.51,0.51,4.046724794695095,4.094757136471891,-0.04803234177679627,-0.0690464913041448,0.9033760186263097,0.5875
ARI,2021,2.3755223600276354,3.3258520421510163,2.0352764246248407,2.772648510805244,4.611457225345692,1.0667071873575444,0.6900188323917138,7.8719397363465164,64.2,95.81,0.4012249234422849,0.42,0.43,0.43,3.803250538290751,3.090895675563277,0.7123548627274738,-0.4049556287437202,0.8938144329896908,0.6441281138790036
SEA,2021,2.5893080215092144,2.9472606729542172,2.171127358182649,2.386741954435668,6.008542141230068,0.8132118451025057,1.244920428385547,7.2551296166549895,67.48,94.93,0.4154916569176774,0.47,0.51,0.5,3.2364835061231223,3.1758752007650113,0.060608305358111014,-0.49529107138648254,0.8800168990283059,0.569672131147541
CGY,2022,3.3393127454837654,2.8668636093865656,2.894263371911167,2.398798873944323,6.327960247242759,0.9671554963034784,1.6269150819924552,5.683116483178074,99.62,87.4,0.5326703026414287,0.54,0.57,0.56,3.709013797104542,3.5649744263432006,0.14403937076134143,-0.09794677211771213,0.8898796255015604,0.6976744186046512
EDM,2022,3.7612643921307907,2.9470248708107945,2.899257192035494,2.4661057310684233,11.296132883467429,0.593303919024137,1.4314556523079294,6.988055791014872,119.9,83.27,0.5901461829994585,0.56,0.52,0.52,3.807681847027893,3.7472424526306245,0.06043939439726831,-0.14747212232933413,0.9005052467936261,0.6260504201680672
CHI,2022,2.607069402271469,3.430596050931906,2.1650908854209043,2.920082667491172,5.632860130835298,1.4674914334030529,0.8442696735680106,7.1498554981759606,85.64,108.97,0.4400596063922717,0.43,0.45,0.45,3.2612524954285425,3.285409921320606,-0.0241574258920636,-0.18093911993155418,0.891588107324148,0.6865203761755485
ANA,2022,2.53255688010216,3.8602116748791526,2.176568883049699,3.2682528277872436,5.829350295320309,1.1416628805088596,0.6447761194029851,8.935595992639541,65.16,111.74,0.3683436970039571,0.4,0.43,0.42,4.079722402369475,3.5140971725424386,0.5656252298270363,-0.1713724100582341,0.895573566084788,0.703030303030303
PIT,2022,3.624247834535344,3.2315948089256414,3.091059031430134,2.7069297765809734,7.01706433101782,1.5058894593778314,1.0462390100944319,6.462064474112667,114.56,95.84,0.5444866920152092,0.53,0.52,0.52,3.5157547831514937,3.7815506774103693,-0.2657958942588756,0.05412570937635311,0.9021213248976554,0.6716981132075472
WSH,2022,3.124113890777098,3.2293520226897536,2.646021051937997,2.670927570131945,6.0218636127017175,0.8932847475273296,0.9767638360794254,7.401774397972116,94.19,96.16,0.4948253217756764,0.49,0.5,0.5,3.447663886256559,3.664649725251727,-0.21698583899516777,0.08305735725981693,0.8976069046684975,0.654275092936803
BOS,2022,3.4349706487381466,2.9133309919221313,2.893747602608362,2.487763713080169,7.28750863786025,1.1033697817161905,1.179531396438613,5.144592314901593,98.01,84.82,0.5360717606519718,0.54,0.51,0.52,4.166373990266419,4.106166273644072,0.06020771662234736,0.8181024534644523,0.9288925214548427,0.7683397683397684
FLA,2022,3.810005745793978,3.428726953821961,3.1163060011061945,2.693653207964602,8.613048707155743,0.9809079975947084,1.004968708515077,7.378873506542765,127.93,121.47,0.5129510825982357,0.53,0.54,0.54,4.36680342328357,4.173260889287622,0.19354253399594779,0.13850387589084992,0.8955453149001537,0.6975308641975309
NSH,2022,3.209354053322913,3.577384351798972,2.7479980327124607,3.0116145629721176,5.900847244358695,1.3438469927019545,1.0121353734830782,7.0401748699781415,96.48,108.78,0.4700380005846244,0.47,0.48,0.47,3.7993327121344196,3.570891821214945,0.22844089091947462,0.7399080224833933,0.9135214364235984,0.7579617834394905
NJD,2022,3.6339225448591574,2.7978881946068768,3.050988368088615,2.395225689872418,7.58834687028841,1.0207674723992024,0.9224210666548248,5.998134908299658,109.65,76.24,0.5898649739093013,0.56,0.54,0.54,3.127610518929395,3.067464162796137,0.060146356133257584,0.12738998229023962,0.9041036717062635,0.6767241379310345
BUF,2022,3.3487222592452435,3.47060576733096,2.709715494135294,2.882041950475816,7.049634628439085,1.056582677794194,1.454598883338231,8.399647369967676,100.0,105.48,0.48666536889234957,0.49,0.51,0.5,3.218881964281528,3.7372786851208755,-0.5183967208393474,-0.10994832776871742,0.8904463297676134,0.6868686868686869
MTL,2022,2.6480931046153535,3.7942610508114485,2.3670381368656366,3.060708685062227,4.664300202839756,1.1151115618661258,0.902776679060201,8.856894233051182,76.26,133.02,0.3643922018348624,0.41,0.45,0.45,3.9689427881119372,3.5708421437116518,0.3981006444002855,0.1148460040815367,0.8892117689792953,0.7023498694516972
OTT,2022,3.542770445360437,3.3391560037057424,2.866739743188224,2.7303476354525524,8.106403518180842,1.3708033894669098,1.0468273176891507,7.191413237924865,105.56,109.24,0.4914338919925512,0.51,0.51,0.52,4.277715866217323,4.446891069966031,-0.16917520374870776,0.0764913599806655,0.8950233281493002,0.6962025316455696
NYI,2022,3.1184436736540495,3.1142210827929424,2.6893924857827547,2.671462222748409,6.903664968669702,1.0224045440201956,0.8379150470659861,6.158759893223435,96.91,96.06,0.5022024148831424,0.5,0.5,0.49,3.2332981450761573,3.245362690393606,-0.012064545317448605,0.49621474890665046,0.9147347740667976,0.773972602739726
TOR,2022,3.468117746976264,2.936624895516175,2.9703792308686174,2.5181529843748045,7.742230115438285,1.1569199543321071,1.5128278571136298,5.684520643234175,108.52,85.24,0.5600743187448389,0.54,0.51,0.52,3.5287838250647043,3.552953577291175,-0.024169752226470553,0.27795215060441164,0.9090909090909091,0.7471264367816092
DAL,2022,3.3356943772218233,2.734983393694611,2.5908208158266914,2.3487199363369853,9.412271805273834,1.0496957403651115,0.9671991220582856,5.539812218022193,111.21,73.59,0.6017857142857143,0.55,0.52,0.51,3.232471585693543,3.4247375536158353,-0.19226596792229245,0.15140944973880527,0.9123879380603097,0.726457399103139
SEA,2022,3.0814092817657306,2.933150745622426,2.60537781752837,2.416177761731667,7.051752921535893,0.7612687813021702,0.885454384880332,6.923076923076923,91.05,88.34,0.5075533753274988,0.51,0.52,0.52,3.3711598682951878,3.479906960820839,-0.10874709252565129,-0.1117678450958082,0.8863328822733424,0.6486486486486487
NYR,2022,3.0939078156312627,2.9707815631262524,2.394851357787484,2.5528277232075616,7.785087529716879,0.737583747568619,1.255575590775363,6.569991458669451,85.21,89.3,0.4882814738410406,0.51,0.51,0.52,3.150300601202405,3.438877755511022,-0.2885771543086171,0.3735871743486973,0.9101871101871102,0.7433962264150944
SJS,2022,3.1396664482219037,3.3719757660055367,2.781826914787492,2.8267546830547925,6.495137538205057,1.2436787996665741,0.49977932030654415,6.331019540183766,95.72,101.55,0.485223298017945,0.48,0.48,0.48,3.346217116261652,2.961041045325059,0.385176070936593,-0.4196011822765512,0.8806818181818181,0.7037037037037037
CAR,2022,3.588915012423522,2.565296962248524,3.0790230302326256,2.0408329219063104,7.073235245495123,0.9061001818482394,1.0992925103683826,5.566723591119786,111.08,76.57,0.59195310418332,0.58,0.6,0.59,3.4024419567714874,3.2461460364957655,0.15629592027572192,0.04051671164070646,0.9015471167369902,0.7638888888888888
MIN,2022,3.0935743985546713,2.9693531888890363,2.423319105951903,2.459832831718091,6.889170195119822,0.7700030555676808,1.1939565163984769,6.478319616754699,90.27,87.86,0.5067647223937574,0.51,0.5,0.51,4.017163276963747,4.017163276963747,0.0,0.35102355301087995,0.9141849529780565,0.7317073170731707
CBJ,2022,2.8528689349708074,3.5995168109522853,2.408916475333287,3.129770930104523,5.6190744920993225,1.3797968397291196,1.051722553973358,7.457969683050069,78.89,105.48,0.427889569886641,0.44,0.46,0.45,3.3460841554258103,3.164888262532716,0.18119589289309435,-0.37471310650291906,0.8867859600825878,0.6826923076923077
PHI,2022,2.796832216744476,3.283300768485718,2.440493013996584,2.6913255588188307,5.351017608049394,1.111365195517951,1.1420889904557063,7.630057803468208,84.07,95.35,0.46856537732694237,0.46,0.47,0.48,3.643688061157119,3.59542729213517,0.04826076902194876,-0.04669229402873532,0.8932714617169374,0.6920289855072463
ARI,2022,2.686877522879112,3.7655229058225297,2.3374904383766584,2.869678771717035,5.919576538888415,1.0987791342952276,0.7371084891708023,8.886712459328885,81.36,115.58,0.41312074743576727,0.42,0.43,0.43,4.315062318661543,3.5097442814740125,0.8053180371875301,0.21971960775803032,0.8973913043478261,0.7012578616352201
LAK,2022,3.232616247995724,2.8415419561731694,2.7071733336669963,2.3831533639468976,7.406339817553214,0.8247594451618278,0.8563747454175152,6.257107942973524,94.86,81.39,0.5382127659574468,0.53,0.52,0.53,3.7399786210582575,3.727952966328167,0.01202565473009054,-0.21297434526990924,0.889034512887724,0.6738197424892705
TBL,2022,3.545679708423109,3.27287005900002,2.864617396991498,2.7174623937213864,7.493246009005321,1.112566516577978,1.2587518386215593,7.310443370455978,106.58,101.24,0.5128476566259262,0.52,0.51,0.51,4.15617889289382,4.337407623688609,-0.18122873079478907,0.2282273816475704,0.9024012393493416,0.6958041958041958
DET,2022,2.752781819093965,2.9780564892389503,2.168225858946648,2.471513098049688,6.427086237801235,0.8159330810595499,0.7966364239876079,7.791104226598805,89.59,89.81,0.499386845039019,0.48,0.47,0.48,3.5639391963076306,3.6963828826569007,-0.13244368634927017,-0.33303566949280083,0.889823717948718,0.6996197718631179
COL,2022,3.1628453066316213,2.9518688752059665,2.634244499465887,2.394713525061899,6.905396723417925,0.6259235464182461,0.8051213834386431,7.587296308613236,92.88,90.81,0.5056344928956393,0.52,0.53,0.52,3.4462285611362016,3.5903217413927675,-0.14409318025656592,0.2741372754381168,0.9122047244094488,0.7414448669201521
VGK,2022,3.1926150234115496,2.8539279377826396,2.6651599319590327,2.4364851844362234,7.858575826795113,1.0654484059986096,1.4312184824674563,6.605136624838748,100.49,83.02,0.547599585853632,0.53,0.49,0.5,2.8213918866640877,3.0014807304937103,-0.18008884382962265,0.15259528033830033,0.9112075769534334,0.7095435684647302
STL,2022,2.666966274046846,3.398634326956615,2.279951239333604,2.80788297440065,5.828775570960745,1.2524135584570237,1.3209190569154527,8.111127796966512,69.25,102.3,0.40367239871757504,0.44,0.46,0.46,3.066727482493091,3.3323495479058787,-0.26562206541278766,-0.19933728636205084,0.8876743309460987,0.647887323943662
VAN,2022,2.9551763397850466,3.1553052182419776,2.3109672170886935,2.6640316530327994,7.1941226774469405,0.9529658711031641,1.0895656704400132,8.022545351205418,92.08,96.93,0.4871699910057669,0.48,0.49,0.49,3.4376492035244586,3.7501627674812275,-0.3125135639567689,-0.40254150988123827,0.8828650573802929,0.656140350877193
WPG,2022,3.243425547885034,3.0438543640629154,2.7181043274618184,2.5360411971343315,6.764094837839981,1.0476568075489652,0.8588872050227322,6.598311322797143,98.0,88.13,0.5265137269650244,0.52,0.51,0.51,3.586707371666493,3.853286973614678,-0.2665796019481852,0.32958932604502894,0.9099316445516686,0.6953125
NYR,2023,3.2275745616092313,3.014573938447725,2.4152135539535116,2.4864806902354126,8.306551976573939,0.6440336749633968,1.340024437074533,7.4007680223424686,106.3,97.96,0.5204151571526486,0.52,0.51,0.52,3.413316894377475,3.5821735605304243,-0.16885666615294914,0.2887448991215433,0.9065729640347251,0.7706093189964158
TBL,2023,3.2567461823408705,3.1441861089934546,2.46881013536393,2.494528456157448,9.152123127662499,0.8426549402226192,1.2546660769570985,6.8656346749226005,107.76,109.53,0.49592710202954576,0.51,0.51,0.51,3.663340733003986,3.7721528339843027,-0.10881210098031646,-0.0839062200892662,0.8901234567901235,0.7564935064935066
OTT,2023,3.035246585392818,2.973497221077599,2.4321083350442247,2.5140132485848485,6.178754790657314,0.7523320558247162,0.9504568621148813,8.09128059139538,98.46,102.15,0.49080305069537905,0.51,0.51,0.52,3.8834561151368354,4.22114795123569,-0.337691836098855,-0.41548156262877,0.8844572368421053,0.7458745874587458
CHI,2023,2.499895622192742,3.326083003925952,2.1020371163925238,2.8359923525727657,6.115811527660144,0.8023893371372531,0.9144363157177262,7.142091152815014,81.04,102.48,0.44158674803836095,0.43,0.45,0.44,3.3818409551579474,3.406083542650119,-0.024242587492171452,-0.1769708886928534,0.8922847558702944,0.7542087542087542
SEA,2023,2.782566905956207,2.6991860150782445,2.3175392542107582,2.2294924263423064,6.549846915237176,0.7217212599085685,0.8206867316659602,6.765578635014837,84.88,80.45,0.513397447529184,0.51,0.51,0.5,3.1237797735259663,3.316012374973718,-0.19223260144775178,-0.08818670591415617,0.9029694688414889,0.7029288702928871
NSH,2023,3.3110230125663827,3.032368362601046,2.7963670402509675,2.485946315176968,6.626302808497096,0.9451825920916541,0.979498861047836,6.528473804100228,106.93,100.24,0.516146160158324,0.52,0.52,0.52,3.622510449549374,3.792126323441318,-0.169615873891944,0.027744310800896444,0.901076984443558,0.7191780821917808
CBJ,2023,2.863556933294947,3.488547727287944,2.4235852751125906,2.95271196397102,6.446585672392124,0.9099287808965228,0.7952505867734364,7.472041971558746,85.04,113.11,0.42916982084279587,0.45,0.48,0.47,3.3864715216357903,3.0731325196339023,0.313339002001888,-0.10279929565677295,0.8944011339475549,0.7627627627627628
VAN,2023,3.140822800745254,2.920147036608087,2.5420534056832786,2.323122023334537,7.6024387249887475,0.8970907156593969,0.9366068156834005,6.2718944668376695,109.83,100.16,0.5230249059479023,0.52,0.51,0.51,3.5651341960823806,3.625560199405811,-0.06042600332343051,0.2493176897124729,0.9057167235494881,0.7533783783783784
MIN,2023,3.10629589502829,2.872998675815577,2.325741449665559,2.240175003155105,9.508028357922974,0.8098103084882161,0.6097031136857349,8.29543808834178,100.04,88.11,0.531703428115865,0.52,0.5,0.51,3.9725532683279163,3.9845913085349705,-0.012038040207054124,-0.25689177801853863,0.8933114485022569,0.6852589641434264
